playerName_x,playerPrice,playerPos,playerClub,playerImg_x,TotalPoints,Goals,Assists,BallsRecov,match_name,score,playerName_y,Team,OverallRating,playerImgy,TeamImg,FlagImg,Nation,Pace,Shooting,Passing,Dribbling,Defending,Physicality
T. Buchmann,4.0,DEF,BAY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250153538.jpg?v=4.07,0,0,0,0,Tarek Buchmann,85,Tarek Buchmann,FC Bayern München,60,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p276004.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/1Uh6FbAG5LLX0OdAnHi84E/ed4e33b98ac5d03b2adad5a4e2efb777/21.png,https://images.ctfassets.net/rs6bgs1g8dbr/1A8XMv08PSnZMzpSS5oNIF/47eae37fd5132755d6e36382e6122b1c/f_21.png,Germany,57,29,40,41,61,67
L. Hennig,4.0,DEF,RBL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250176276.jpg?v=4.07,0,0,0,0,Giovanni Di Lorenzo,53,Giovanni Di Lorenzo,Napoli FC,85,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p217870.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/40PGLIPk7e71KQC6Sl1q7H/87a8e32ef6de16632b0bf74af3b3b833/116365.png,https://images.ctfassets.net/rs6bgs1g8dbr/EHrJWMzTNIVkWKssiD4Oc/366d836ba975be3d6abf7d3ffdebbb3f/f_27.png,Italy,85,671,752,792,824,822
R. Di Gennaro,4.0,GK,INT,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250017814.jpg?v=4.07,0,0,0,0,Raffaele Di Gennaro,86,Raffaele Di Gennaro,Inter,70,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p219715.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/3P2xBSe9ichAyoiP8uzR7t/271e45d5b480a9ec7d42200e85677d79/44.png,https://images.ctfassets.net/rs6bgs1g8dbr/EHrJWMzTNIVkWKssiD4Oc/366d836ba975be3d6abf7d3ffdebbb3f/f_27.png,Italy,72,68,62,72,43,66
Unai Marrero,4.0,GK,RSO,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250154323.jpg?v=4.07,0,0,0,0,Unai Marrero,100,Unai Marrero,Real Sociedad,65,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p265520.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/3kY5i6htFsfl6nLjvzqRaM/7179d55f421f6776dd54d66a985b07f8/457.png,https://images.ctfassets.net/rs6bgs1g8dbr/7k3VpeG3cF7mCTkCpmY6cu/ee3d0c890df33b3ad4b4d5b9cd031ba9/f_45.png,Spain,67,65,59,68,22,65
Alejandro Iturbe,4.0,DEF,ATM,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250123714.jpg?v=4.07,0,0,0,0,Iturbe,90,Iturbe,Atlético de Madrid,66,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p264116.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/452jAa9UhkaM3gXX81Roqk/ec88e48a2b43d5e7a3fef6a38c96c16f/240.png,https://images.ctfassets.net/rs6bgs1g8dbr/7k3VpeG3cF7mCTkCpmY6cu/ee3d0c890df33b3ad4b4d5b9cd031ba9/f_45.png,Spain,66,64,66,69,50,65
R. Walters,4.0,DEF,ARS,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250182972.jpg?v=4.07,0,0,0,0,Reuell Walters,84,Reuell Walters,Arsenal,61,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p274387.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/RrovHfxo1AFm2Fsfl50kN/1b45151487917b5375e2698abbce260a/1.png,https://images.ctfassets.net/rs6bgs1g8dbr/4BVs0BAE16wJ4ihZS72xv8/5f2bab28b731170d875d4b0dd66b3664/f_14.png,England,65,30,40,52,65,59
D. Khocholava,4.0,DEF,CPH,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250004261.jpg?v=4.07,0,0,0,0,Davit Khocholava,86,Davit Khocholava,F.C. København,72,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p239904.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/5arj6cDpzcsjwIUJdGhB71/bde4e5b15371be5cda30b071aeaa7895/819.png,https://images.ctfassets.net/rs6bgs1g8dbr/3ihUb81UFfinWvIolyQwUe/6880637cda44d96f510b30dfd13225fe/f_20.png,Georgia,532,482,573,583,712,811
J. Martín,4.0,DEF,RSO,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250179704.jpg?v=4.07,0,0,0,0,Lautaro Martínez,74,Lautaro Martínez,Inter,87,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p231478.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/3P2xBSe9ichAyoiP8uzR7t/271e45d5b480a9ec7d42200e85677d79/44.png,https://images.ctfassets.net/rs6bgs1g8dbr/2WDsnQSFUeeDtN5E5VaRtQ/fd880af45fc99e56aac677d6bf583d77/f_52.png,Argentina,803,863,711,85,48,851
L. Sepe,4.0,GK,LAZ,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250002190.jpg?v=4.07,0,0,0,0,Luigi Sepe,76,Luigi Sepe,Latium,73,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p191011.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/3bAH16oyMK2cTl3Vpf29Z5/7fc0c85c8544ed967ec2509d169a51e3/115841.png,https://images.ctfassets.net/rs6bgs1g8dbr/EHrJWMzTNIVkWKssiD4Oc/366d836ba975be3d6abf7d3ffdebbb3f/f_27.png,Italy,722,71,70,76,44,702
S. Ostrzinski,4.0,GK,DOR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250153408.jpg?v=4.07,0,0,0,0,Piotr Zieliński,57,Piotr Zieliński,Napoli FC,83,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p210406.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/40PGLIPk7e71KQC6Sl1q7H/87a8e32ef6de16632b0bf74af3b3b833/116365.png,https://images.ctfassets.net/rs6bgs1g8dbr/KLzBJsJ0eQPZm4hVsZFgc/1a1b9891525684b366053c13c6c87487/f_37.png,Poland,81,771,81,86,711,631
M. Dams,4.0,DEF,PSV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250169764.jpg?v=4.07,0,0,0,0,Adam Marušić,71,Adam Marušić,Latium,80,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p224031.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/3bAH16oyMK2cTl3Vpf29Z5/7fc0c85c8544ed967ec2509d169a51e3/115841.png,https://images.ctfassets.net/rs6bgs1g8dbr/4aUsqR2fedcOXeQcnUoPPm/66f0ea551537d621bf6a3d7d0a7d358f/f_15.png,Montenegro,884,66,67,74,761,823
J. Lannin-Sweet,4.0,DEF,ARS,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250166953.jpg?v=4.07,0,0,0,0,Giovanni Simeone,52,Giovanni Simeone,Napoli FC,78,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p216816.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/40PGLIPk7e71KQC6Sl1q7H/87a8e32ef6de16632b0bf74af3b3b833/116365.png,https://images.ctfassets.net/rs6bgs1g8dbr/2WDsnQSFUeeDtN5E5VaRtQ/fd880af45fc99e56aac677d6bf583d77/f_52.png,Argentina,752,79,64,75,41,751
A. Tenas,4.0,GK,PAR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250106979.jpg?v=4.07,0,0,0,0,Arnau Tenas,79,Arnau Tenas,Paris SG,70,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p259065.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/65jMMhRXpQl9A65F6kQtBe/c7b08b18574c48533c1526783bd9b601/73.png,https://images.ctfassets.net/rs6bgs1g8dbr/7k3VpeG3cF7mCTkCpmY6cu/ee3d0c890df33b3ad4b4d5b9cd031ba9/f_45.png,Spain,694,69,746,728,45,682
A. Letellier,4.0,GK,PAR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250025058.jpg?v=4.07,0,0,0,0,Alexandre Letellier,86,Alexandre Letellier,Paris SG,68,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p199574.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/65jMMhRXpQl9A65F6kQtBe/c7b08b18574c48533c1526783bd9b601/73.png,https://images.ctfassets.net/rs6bgs1g8dbr/5Il39kdF0vuuJ1Gc18R7Ww/b982b6f565d2d59fe0dc61e5ca620092/f_18.png,France,67,66,60,72,38,65
W Kuhn,4.0,DEF,PSV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250180113.jpg?v=4.07,0,0,0,0,Jules Koundé,60,Jules Koundé,FC Barcelona,85,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p241486.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/4OJIzFZkwqt9zviE8fTl6A/e20b4e9d5e3737b4cfcee2d7e9d03ce4/241.png,https://images.ctfassets.net/rs6bgs1g8dbr/5Il39kdF0vuuJ1Gc18R7Ww/b982b6f565d2d59fe0dc61e5ca620092/f_18.png,France,84,45,684,751,861,802
A. Papadopoulos,4.0,DEF,DOR,https://gaming.uefa.com/en/uclfantasy/static-assets/ucl2020/images/default_player@2x.png?v=5.4,0,0,0,0,Antonios Papadopoulos,87,Antonios Papadopoulos,Borussia Dortmund,67,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p240008.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/GQTDDz0ijHzyTASt7DvFm/55446801ef41d55533b82c26c1d1e56f/22.png,https://images.ctfassets.net/rs6bgs1g8dbr/1A8XMv08PSnZMzpSS5oNIF/47eae37fd5132755d6e36382e6122b1c/f_21.png,Germany,651,303,46,57,641,81
N. Janssen,4.0,GK,PSV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250187773.jpg?v=4.07,0,0,0,0,Jana,68,Jana,FC Barcelona,73,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p268941.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/5fXB2Aw8Wo3yHNmBwOdoKw/0b7e94d8a744acc701bdcd733783eb93/116325.png,https://images.ctfassets.net/rs6bgs1g8dbr/7k3VpeG3cF7mCTkCpmY6cu/ee3d0c890df33b3ad4b4d5b9cd031ba9/f_45.png,Spain,68,49,63,62,75,67
K. Jansen,4.0,DEF,PSV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250169765.jpg?v=4.07,0,0,0,0,Jana,68,Jana,FC Barcelona,73,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p268941.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/5fXB2Aw8Wo3yHNmBwOdoKw/0b7e94d8a744acc701bdcd733783eb93/116325.png,https://images.ctfassets.net/rs6bgs1g8dbr/7k3VpeG3cF7mCTkCpmY6cu/ee3d0c890df33b3ad4b4d5b9cd031ba9/f_45.png,Spain,68,49,63,62,75,67
M. Ae,4.0,GK,RBL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250176269.jpg?v=4.07,0,0,0,0,Karim Adeyemi,72,Karim Adeyemi,Borussia Dortmund,80,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p251852.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/GQTDDz0ijHzyTASt7DvFm/55446801ef41d55533b82c26c1d1e56f/22.png,https://images.ctfassets.net/rs6bgs1g8dbr/1A8XMv08PSnZMzpSS5oNIF/47eae37fd5132755d6e36382e6122b1c/f_21.png,Germany,963,771,715,813,3410,682
Cláudio Ramos,4.0,GK,POR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/1909059.jpg?v=4.07,0,0,0,0,Cláudio Ramos,100,Cláudio Ramos,FC Porto,73,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p198513.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/7e1BdoHLY0BxzU1Y9t2NZ9/e83ac2aecea93bbad781d7abf69a1c8b/236.png,https://images.ctfassets.net/rs6bgs1g8dbr/2lrwEhKVgf1yqaNPErE17U/827ef25bd1820ad5c65b278a021e9d86/f_38.png,Portugal,78,72,64,722,55,721
R. Belid,4.0,DEF,ATM,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250164587.jpg?v=4.07,0,0,0,0,Ellie Roebuck,61,Ellie Roebuck,Manchester City,79,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p247796.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/1jvffbZxBKNqAaDMGf80Rm/e9c1794885ea8e5a7dfd33e493fa0617/116017.png,https://images.ctfassets.net/rs6bgs1g8dbr/4BVs0BAE16wJ4ihZS72xv8/5f2bab28b731170d875d4b0dd66b3664/f_14.png,England,85,77,76,80,59,76
U. González,4.0,DEF,RSO,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250147526.jpg?v=4.07,0,0,0,0,Nico González,84,Nico González,FC Porto,76,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p255069.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/7e1BdoHLY0BxzU1Y9t2NZ9/e83ac2aecea93bbad781d7abf69a1c8b/236.png,https://images.ctfassets.net/rs6bgs1g8dbr/7k3VpeG3cF7mCTkCpmY6cu/ee3d0c890df33b3ad4b4d5b9cd031ba9/f_45.png,Spain,66,621,74,753,712,791
D. Kochen,4.0,GK,BAR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250169576.jpg?v=4.07,0,0,0,0,Sabrina D'Angelo,86,Sabrina D'Angelo,Arsenal,76,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p235593.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/2nVvSUeSYjRpb3yreQesys/ad1971121cb8ce17023425f79e42b0b9/116009.png,https://images.ctfassets.net/rs6bgs1g8dbr/47dRsBymvMr3YATwWSnlhV/672e421a8434492fca2ee84bd02f570e/f_70.png,Canada,74,76,75,76,46,74
R. Van De Riet,4.0,DEF,PSV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250180108.jpg?v=4.07,0,0,0,0,Rodrigo Javier De Paul,86,Rodrigo Javier De Paul,Atlético de Madrid,84,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p212616.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/452jAa9UhkaM3gXX81Roqk/ec88e48a2b43d5e7a3fef6a38c96c16f/240.png,https://images.ctfassets.net/rs6bgs1g8dbr/2WDsnQSFUeeDtN5E5VaRtQ/fd880af45fc99e56aac677d6bf583d77/f_52.png,Argentina,78,77,83,82,75,832
P. Cubarsí,4.0,DEF,BAR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250176453.jpg?v=4.07,0,0,0,0,Pablo Barrios,55,Pablo Barrios,Atlético de Madrid,73,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p272449.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/452jAa9UhkaM3gXX81Roqk/ec88e48a2b43d5e7a3fef6a38c96c16f/240.png,https://images.ctfassets.net/rs6bgs1g8dbr/7k3VpeG3cF7mCTkCpmY6cu/ee3d0c890df33b3ad4b4d5b9cd031ba9/f_45.png,Spain,76,68,69,72,68,60
B. Rovers,4.0,DEF,PSV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250171167.jpg?v=4.07,0,0,0,0,Yorbe Vertessen,60,Yorbe Vertessen,PSV,72,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p260020.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/5C7ugikXTsPFTElZkD3xAU/9da6a26432b668026acab4f8ac88c89e/247.png,https://images.ctfassets.net/rs6bgs1g8dbr/285bLwP3RuTmDmniPEqYn8/8fa66478d339a776a696563fcd3e2005/f_7.png,Belgium,93,691,65,721,33,691
Antonio Gomis,4.0,GK,ATM,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250135499.jpg?v=4.07,0,0,0,0,Antonio Gomis,100,Antonio Gomis,Atlético de Madrid,64,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p271193.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/452jAa9UhkaM3gXX81Roqk/ec88e48a2b43d5e7a3fef6a38c96c16f/240.png,https://images.ctfassets.net/rs6bgs1g8dbr/7k3VpeG3cF7mCTkCpmY6cu/ee3d0c890df33b3ad4b4d5b9cd031ba9/f_45.png,Spain,64,61,62,65,47,63
Rafel Obrador,4.0,DEF,RMA,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250139254.jpg?v=4.07,0,0,0,0,Obrador,90,Obrador,Real Madrid,65,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p258507.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/7ji8sU96bLJDrvUG9LhZfs/79c637e0af422fec5e4d76c513fbd0dd/243.png,https://images.ctfassets.net/rs6bgs1g8dbr/7k3VpeG3cF7mCTkCpmY6cu/ee3d0c890df33b3ad4b4d5b9cd031ba9/f_45.png,Spain,79,31,481,571,611,631
V. Tobias,4.0,DEF,RMA,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250176491.jpg?v=4.07,0,0,0,0,Takehiro Tomiyasu,60,Takehiro Tomiyasu,Arsenal,78,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p232938.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/RrovHfxo1AFm2Fsfl50kN/1b45151487917b5375e2698abbce260a/1.png,https://images.ctfassets.net/rs6bgs1g8dbr/54a8z8uvWxRQwutz8aQU7h/b92043c408129341f79533808f9a6e6d/f_163.png,Japan,713,33,67,71,80,79
L. Cañizares,4.0,GK,RMA,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250126910.jpg?v=4.07,0,0,0,0,Cañizares,95,Cañizares,Real Madrid,62,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p259317.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/7ji8sU96bLJDrvUG9LhZfs/79c637e0af422fec5e4d76c513fbd0dd/243.png,https://images.ctfassets.net/rs6bgs1g8dbr/7k3VpeG3cF7mCTkCpmY6cu/ee3d0c890df33b3ad4b4d5b9cd031ba9/f_45.png,Spain,62,66,66,56,32,59
N. Schiks,4.0,GK,PSV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250148144.jpg?v=4.07,0,0,0,0,Timo Schlieck,55,Timo Schlieck,RB Leipzig,57,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p270965.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/4JUfthPSJXlhOAcEl7Izgb/0577cc3edc3fedbfa511d6c6332b6e28/112172.png,https://images.ctfassets.net/rs6bgs1g8dbr/1A8XMv08PSnZMzpSS5oNIF/47eae37fd5132755d6e36382e6122b1c/f_21.png,Germany,59,57,55,62,29,53
Ander Astralaga,4.0,GK,BAR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250164626.jpg?v=4.07,0,0,0,0,André Silva,64,André Silva,Real Sociedad,80,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p228941.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/3kY5i6htFsfl6nLjvzqRaM/7179d55f421f6776dd54d66a985b07f8/457.png,https://images.ctfassets.net/rs6bgs1g8dbr/2lrwEhKVgf1yqaNPErE17U/827ef25bd1820ad5c65b278a021e9d86/f_38.png,Portugal,74,803,70,811,461,771
L. D'Avino,4.0,DEF,NAP,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250176642.jpg?v=4.07,0,0,0,0,Sabrina D'Angelo,86,Sabrina D'Angelo,Arsenal,76,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p235593.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/2nVvSUeSYjRpb3yreQesys/ad1971121cb8ce17023425f79e42b0b9/116009.png,https://images.ctfassets.net/rs6bgs1g8dbr/47dRsBymvMr3YATwWSnlhV/672e421a8434492fca2ee84bd02f570e/f_70.png,Canada,74,76,75,76,46,74
A. Dithmer,4.0,GK,CPH,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250175765.jpg?v=4.07,0,0,0,0,Andreas Dithmer,86,Andreas Dithmer,F.C. København,55,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p269573.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/5arj6cDpzcsjwIUJdGhB71/bde4e5b15371be5cda30b071aeaa7895/819.png,https://images.ctfassets.net/rs6bgs1g8dbr/W41LohXCFJWoEhvtE1Lva/4b6c673873626d7dd28de8fbfe8f7127/f_13.png,Denmark,59,55,56,55,39,54
E. Astigarraga,4.0,DEF,RSO,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250187305.jpg?v=4.07,0,0,0,0,Tainara,61,Tainara,FC Bayern München,80,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p267677.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/3ujYoAxLD1NXbkS5aAun26/7381ac721e2c34bfb5d41112c86fb357/115995.png,https://images.ctfassets.net/rs6bgs1g8dbr/3Rwp4RzPbtNP3FHh21UXAG/1d1cf1b849dfaeb232744c8c725d93b6/f_54.png,Brazil,59,39,66,69,82,73
L. Semic,4.0,DEF,DOR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250134648.jpg?v=4.07,0,0,0,0,Nicolas Seiwald,61,Nicolas Seiwald,RB Leipzig,76,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p257876.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/4JUfthPSJXlhOAcEl7Izgb/0577cc3edc3fedbfa511d6c6332b6e28/112172.png,https://images.ctfassets.net/rs6bgs1g8dbr/3bg83r6RvRyBDVYHtgg2xb/a485aa53dc1601dde6ef38461b136af3/f_4.png,Austria,73,62,741,742,731,741
Mario Martín,4.0,MID,RMA,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250168870.jpg?v=4.07,0,0,0,0,Iñigo Martínez,70,Iñigo Martínez,FC Barcelona,82,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p204525.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/4OJIzFZkwqt9zviE8fTl6A/e20b4e9d5e3737b4cfcee2d7e9d03ce4/241.png,https://images.ctfassets.net/rs6bgs1g8dbr/7k3VpeG3cF7mCTkCpmY6cu/ee3d0c890df33b3ad4b4d5b9cd031ba9/f_45.png,Spain,71,56,67,61,82,80
Gonçalo Ribeiro,4.0,GK,POR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250169106.jpg?v=4.07,0,0,0,0,Gonçalo Ramos,69,Gonçalo Ramos,Paris SG,80,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p256903.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/65jMMhRXpQl9A65F6kQtBe/c7b08b18574c48533c1526783bd9b601/73.png,https://images.ctfassets.net/rs6bgs1g8dbr/2lrwEhKVgf1yqaNPErE17U/827ef25bd1820ad5c65b278a021e9d86/f_38.png,Portugal,77,785,651,773,477,822
K. Peersman,4.0,GK,PSV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250148143.jpg?v=4.07,0,0,0,0,Kjell Peersman,85,Kjell Peersman,PSV,61,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p270351.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/5C7ugikXTsPFTElZkD3xAU/9da6a26432b668026acab4f8ac88c89e/247.png,https://images.ctfassets.net/rs6bgs1g8dbr/285bLwP3RuTmDmniPEqYn8/8fa66478d339a776a696563fcd3e2005/f_7.png,Belgium,612,642,61,632,21,612
N. Contini,4.0,GK,NAP,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250064393.jpg?v=4.07,0,0,0,0,Nikita Contini,84,Nikita Contini,Napoli FC,67,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p220532.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/40PGLIPk7e71KQC6Sl1q7H/87a8e32ef6de16632b0bf74af3b3b833/116365.png,https://images.ctfassets.net/rs6bgs1g8dbr/6B6dfxqWnBfv5OGdXqIoGy/39af824aefc90460f6a9a81a78a170af/f_49.png,Ukraine,68,66,61,69,48,64
T. Sander,4.0,GK,CPH,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250167073.jpg?v=4.07,0,0,0,0,Theo Sander,82,Theo Sander,F.C. København,62,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p262056.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/5arj6cDpzcsjwIUJdGhB71/bde4e5b15371be5cda30b071aeaa7895/819.png,https://images.ctfassets.net/rs6bgs1g8dbr/W41LohXCFJWoEhvtE1Lva/4b6c673873626d7dd28de8fbfe8f7127/f_13.png,Denmark,636,612,625,646,383,626
M. Jimenez,4.0,MID,PSV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250128443.jpg?v=4.07,0,0,0,0,José María Giménez,57,José María Giménez,Atlético de Madrid,83,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p216460.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/452jAa9UhkaM3gXX81Roqk/ec88e48a2b43d5e7a3fef6a38c96c16f/240.png,https://images.ctfassets.net/rs6bgs1g8dbr/4fGYxsJVNmxNUml4L5DpGb/6ae8147d2d002a8a3db6a6100e58dd6d/f_60.png,Uruguay,71,46,581,611,85,821
